latitude,longitude,same_day_top_rank,same_day_brand,day_%_value
30.319323,-81.555016,1,McDonald's,11
30.319323,-81.555016,2,Chick-fil-A,10
30.319323,-81.555016,3,Walmart,8
40.773162,-82.589842,1,Walmart,9
40.773162,-82.589842,2,McDonald's,8
39.616557,-105.090445,1,Starbucks,7
39.616557,-105.090445,2,McDonald's,6
39.616557,-105.090445,4,Chick-fil-A,6
41.977139,-87.660407,1,McDonald's,7
41.977139,-87.660407,2,Target,5
41.977139,-87.660407,4,Starbucks,4
31.834342,-106.546122,1,McDonald's,9
31.834342,-106.546122,3,Starbucks,8
31.834342,-106.546122,4,Walmart,8
41.977139,-87.660407,4,Starbucks,4
40.890881,-111.892615,2,Walmart,8
40.890881,-111.892615,4,Starbucks,4
38.547036,-76.984471,1,Walmart,7
38.547036,-76.984471,2,Wawa,6
38.547036,-76.984471,3,Chick-fil-A,5
26.283488,-80.202644,1,Walmart,5
26.283488,-80.202644,2,Target,5
26.283488,-80.202644,4,McDonald's,3
27.785699,-82.728924,4,Walmart,4
26.283488,-80.202644,1,Walmart,8
26.283488,-80.202644,2,Target,5
26.283488,-80.202644,3,Starbucks,4
26.283488,-80.202644,4,McDonald's,4
39.022672,-76.925778,1,McDonald's,7
39.022672,-76.925778,2,7-Eleven,6
39.022672,-76.925778,3,Shell Oil,5
39.022672,-76.925778,4,Starbucks,5
39.204021,-84.368016,2,McDonald's,10
28.252555,-81.316288,2,Walmart,15
28.252555,-81.316288,3,McDonald's,6
40.35075,-74.069903,2,Dunkin',4
40.35075,-74.069903,3,Starbucks,3
42.055061,-87.835624,1,Walmart,18
42.055061,-87.835624,2,McDonald's,7
42.055061,-87.835624,4,Starbucks,4
46.892191,-114.039851,1,Walmart,16
46.892191,-114.039851,4,McDonald's,8
44.244234,-88.348785,2,Walmart,9
44.244234,-88.348785,3,McDonald's,8
44.244234,-88.348785,4,Target,6
38.920869,-76.993996,2,McDonald's,8
38.920869,-76.993996,4,7-Eleven,7
38.291999,-76.493633,1,Wawa,12
38.291999,-76.493633,2,Walmart,11
38.291999,-76.493633,3,Chick-fil-A,8
38.291999,-76.493633,4,McDonald's,8
43.224525,-71.490088,1,Target,10
43.224525,-71.490088,2,Dunkin',10
43.224525,-71.490088,3,Walmart,8
41.692045,-86.236013,2,McDonald's,10
41.692045,-86.236013,3,Walmart,7
41.692045,-86.236013,4,Chick-fil-A,6
32.811167,-96.624498,1,Walmart,11
32.811167,-96.624498,3,McDonald's,7
42.359946,-88.26649,1,McDonald's,18
42.359946,-88.26649,3,Walmart,12
30.556401,-97.687987,2,Walmart,7
30.556401,-97.687987,4,Chick-fil-A,4
30.556401,-97.687987,3,Starbucks,5
29.732244,-95.4391,1,Walmart,10
29.732244,-95.4391,2,Starbucks,9
29.732244,-95.4391,1,Walmart,6
29.732244,-95.4391,3,Chick-fil-A,5
29.732244,-95.4391,4,Walgreens,5
28.65636,-81.203325,2,Target,6
28.65636,-81.203325,3,McDonald's,6
28.65636,-81.203325,4,Chick-fil-A,5
37.505973,-77.607303,2,Walmart,13
36.067484,-79.805286,3,McDonald's,7
36.067484,-79.805286,4,Chick-fil-A,5
42.563566,-83.168262,1,McDonald's,6
42.563566,-83.168262,2,Target,5
42.563566,-83.168262,4,7-Eleven,5
38.869772,-76.847816,1,McDonald's,7
38.869772,-76.847816,2,7-Eleven,6
38.869772,-76.847816,3,Wawa,6
33.870891,-98.534228,1,Walmart,14
33.870891,-98.534228,2,Chick-fil-A,9
33.870891,-98.534228,4,Target,8
38.903111,-77.018867,2,McDonald's,5
38.903111,-77.018867,4,Starbucks,4
38.017341,-84.418315,1,Starbucks,9
38.017341,-84.418315,2,Walmart,8
38.017341,-84.418315,3,McDonald's,7
41.843499,-71.409299,1,Dunkin',7
41.843499,-71.409299,3,Shell Oil,6
41.843499,-71.409299,4,McDonald's,5
39.138103,-88.566057,1,Walmart,16
39.138103,-88.566057,2,McDonald's,9
29.643205,-95.575819,1,Walmart,13
29.643205,-95.575819,2,Starbucks,7
29.643205,-95.575819,3,Chick-fil-A,6
29.643205,-95.575819,4,McDonald's,6
42.963294,-71.441703,2,Dunkin',5
42.963294,-71.441703,4,Starbucks,4
31.688664,-106.265553,4,McDonald's,29
39.384691,-76.68877,1,Starbucks,14
39.384691,-76.68877,3,Target,4
39.384691,-76.68877,4,Walgreens,4
38.972685,-95.28946,1,Walmart,5
38.972685,-95.28946,3,McDonald's,4
28.824673,-81.640736,1,McDonald's,10
28.824673,-81.640736,2,Target,8
28.824673,-81.640736,3,Chick-fil-A,7
28.824673,-81.640736,4,Walmart,6
39.079749,-84.706748,3,McDonald's,8
39.079749,-84.706748,4,Walmart,5
41.990538,-72.584747,2,Dunkin',6
41.990538,-72.584747,3,Walmart,4
26.25412,-81.800212,1,Walmart,6
26.25412,-81.800212,3,Walgreens,3
29.960056,-90.184339,1,Walmart,7
29.960056,-90.184339,2,Shell Oil,6
29.960056,-90.184339,3,McDonald's,5
40.137495,-88.258634,1,Walmart,9
40.137495,-88.258634,2,McDonald's,7
40.137495,-88.258634,3,Starbucks,6
40.137495,-88.258634,4,Target,5
41.932831,-87.668112,1,McDonald's,6
41.932831,-87.668112,3,Starbucks,6
42.626401,-82.987868,1,McDonald's,5
42.626401,-82.987868,4,Walmart,3
40.861834,-74.387708,2,Target,4
40.861834,-74.387708,4,McDonald's,3
41.525037,-81.437175,2,Walmart,10
41.525037,-81.437175,1,Walmart,50
39.367803,-76.45181,1,Chick-fil-A,5
39.367803,-76.45181,3,McDonald's,5
39.367803,-76.45181,4,Target,4
36.013355,-95.887162,3,Walmart,8
42.319443,-88.977677,1,McDonald's,11
42.319443,-88.977677,1,McDonald's,10
42.319443,-88.977677,3,Walmart,6
42.319443,-88.977677,4,Target,6
41.238454,-73.035416,1,Dunkin',10
41.238454,-73.035416,2,McDonald's,6
41.238454,-73.035416,4,Starbucks,5
41.881173,-87.635066,3,Starbucks,4
38.042674,-84.502659,2,Starbucks,8
38.042674,-84.502659,4,McDonald's,7
41.808191,-88.014343,1,McDonald's,7
41.808191,-88.014343,2,Starbucks,6
26.252821,-80.252296,3,Walmart,5
26.252821,-80.252296,4,Chick-fil-A,5
38.897572,-77.443539,3,Walmart,7
38.897572,-77.443539,4,7-Eleven,7
30.08864,-95.521543,1,Target,9
30.08864,-95.521543,3,Walmart,6
30.08864,-95.521543,4,Starbucks,5
38.962019,-84.678418,2,McDonald's,7
41.27734,-72.828295,1,Dunkin',11
41.27734,-72.828295,2,McDonald's,7
41.27734,-72.828295,3,Walmart,6
41.27734,-72.828295,4,Starbucks,5
43.075874,-89.453798,1,Target,10
43.075874,-89.453798,3,McDonald's,10
43.075874,-89.453798,4,Starbucks,8
40.787477,-74.045614,1,Walmart,12
40.787477,-74.045614,2,McDonald's,12
41.935738,-71.475829,1,Dunkin',11
41.935738,-71.475829,2,Target,9
41.935738,-71.475829,3,McDonald's,6
41.935738,-71.475829,4,Starbucks,6
39.563245,-84.265253,2,McDonald's,6
39.563245,-84.265253,3,Walmart,5
44.117064,-70.225199,1,McDonald's,7
44.117064,-70.225199,2,Walmart,5
42.00758,-87.885512,1,Target,10
42.00758,-87.885512,2,Starbucks,8
42.00758,-87.885512,3,McDonald's,7
42.00758,-87.885512,4,Dunkin',6
42.00758,-87.885512,2,McDonald's,8
42.00758,-87.885512,3,Walgreens,7
42.00758,-87.885512,4,Target,7
28.225191,-81.643861,3,Target,9
28.225191,-81.643861,4,Walmart,7
40.289839,-74.052506,1,Dunkin',7
40.289839,-74.052506,3,Wawa,6
41.882245,-87.627096,1,Dunkin',16
41.882245,-87.627096,2,McDonald's,8
41.882245,-87.627096,3,Walgreens,5
41.882245,-87.627096,4,Starbucks,5
41.903718,-87.628887,3,Starbucks,5
41.162399,-96.023319,2,Walmart,8
41.162399,-96.023319,3,McDonald's,8
32.706112,-97.023444,1,Walmart,12
32.706112,-97.023444,2,Chick-fil-A,5
39.001421,-84.652758,2,McDonald's,7
39.001421,-84.652758,4,Walmart,4
40.504303,-88.99499,1,McDonald's,10
40.504303,-88.99499,4,Walmart,4
32.831381,-96.706055,1,Walmart,7
32.831381,-96.706055,4,McDonald's,5
32.297147,-95.301814,2,Walmart,12
32.297147,-95.301814,4,Target,6
41.709329,-93.580774,2,Walmart,12
41.709329,-93.580774,3,Target,10
41.709329,-93.580774,4,McDonald's,8
42.040255,-88.033702,1,Starbucks,6
42.040255,-88.033702,2,Shell Oil,6
42.040255,-88.033702,4,Target,5
29.476264,-81.196193,1,Wawa,11
29.476264,-81.196193,2,McDonald's,9
29.476264,-81.196193,3,Target,7
29.476264,-81.196193,4,Chick-fil-A,4
42.541023,-83.785752,1,Target,11
42.541023,-83.785752,2,McDonald's,10
41.541791,-87.851342,1,McDonald's,8
41.541791,-87.851342,2,Starbucks,8
41.541791,-87.851342,3,Target,6
41.541791,-87.851342,4,Shell Oil,6
42.232508,-87.942156,1,Walmart,9
42.232508,-87.942156,2,Target,9
42.232508,-87.942156,3,McDonald's,9
42.232508,-87.942156,4,Starbucks,6
41.761787,-71.458961,1,Starbucks,8
41.761787,-71.458961,3,Dunkin',8
41.731278,-87.798503,1,McDonald's,9
41.731278,-87.798503,2,Shell Oil,6
41.731278,-87.798503,3,Walmart,5
41.731278,-87.798503,4,Starbucks,5
38.770636,-77.082257,1,McDonald's,10
38.770636,-77.082257,2,Walmart,9
38.770636,-77.082257,3,7-Eleven,7
38.770636,-77.082257,4,Target,5
34.860581,-82.269235,1,Walmart,11
34.860581,-82.269235,4,McDonald's,7
33.90828,-84.205692,2,Walmart,7
33.90828,-84.205692,3,Chick-fil-A,7
33.90828,-84.205692,4,Shell Oil,5
40.781858,-74.191747,1,McDonald's,7
40.781858,-74.191747,2,Dunkin',5
40.781858,-74.191747,3,Walmart,3
38.923724,-77.052,1,McDonald's,15
38.923724,-77.052,2,Starbucks,13
38.923724,-77.052,3,7-Eleven,11
42.925208,-72.289856,1,Walmart,10
42.925208,-72.289856,2,Dunkin',10
42.925208,-72.289856,3,Target,10
27.387623,-82.458131,2,Target,17
27.387623,-82.458131,3,Walmart,7
39.37322,-76.542609,2,McDonald's,5
39.37322,-76.542609,3,Walmart,4
41.628867,-93.697242,2,McDonald's,8
40.888723,-74.252013,1,Dunkin',7
40.888723,-74.252013,3,Starbucks,4
27.893203,-82.272344,1,Walmart,8
27.893203,-82.272344,2,McDonald's,7
27.893203,-82.272344,3,Wawa,7
25.699492,-80.295001,2,Starbucks,6
25.699492,-80.295001,3,McDonald's,5
25.699492,-80.295001,4,Target,4
33.002131,-96.767114,3,Walmart,8
33.002131,-96.767114,4,Starbucks,8
40.970011,-73.955166,1,Target,10
40.970011,-73.955166,2,Starbucks,4
40.970011,-73.955166,3,Dunkin',4
36.066717,-94.166102,1,Walmart,12
36.066717,-94.166102,3,McDonald's,7
36.066717,-94.166102,4,Shell Oil,7
33.47224,-84.44279,1,Walmart,14
33.47224,-84.44279,2,Chick-fil-A,12
27.785699,-82.728924,3,Walmart,4
44.486767,-88.067502,2,Shell Oil,8
44.486767,-88.067502,3,McDonald's,7
44.486767,-88.067502,4,Walmart,7
44.166275,-93.951347,2,Walmart,7
44.166275,-93.951347,4,McDonald's,5
39.01417,-94.722623,2,Walmart,12
39.01417,-94.722623,3,McDonald's,8
43.677545,-70.329691,1,Dunkin',11
43.677545,-70.329691,3,McDonald's,7
43.677545,-70.329691,4,Walmart,6
30.533099,-87.227575,1,Target,8
30.533099,-87.227575,2,Walmart,8
30.533099,-87.227575,3,Chick-fil-A,7
30.533099,-87.227575,4,McDonald's,6
26.648224,-80.146188,1,Walmart,8
26.648224,-80.146188,2,McDonald's,8
26.648224,-80.146188,3,Wawa,6
26.648224,-80.146188,4,Dunkin',6
26.706427,-80.159053,1,Target,8
26.706427,-80.159053,2,McDonald's,7
26.706427,-80.159053,3,Starbucks,4
44.102683,-121.297711,1,Target,6
44.102683,-121.297711,2,Walmart,5
44.102683,-121.297711,4,Starbucks,5
38.954862,-76.828428,4,McDonald's,7
41.97538,-87.745711,1,Starbucks,11
41.97538,-87.745711,3,Walmart,7
41.97538,-87.745711,4,Target,7
38.977819,-76.487808,1,McDonald's,8
38.977819,-76.487808,2,Chick-fil-A,5
38.977819,-76.487808,4,Starbucks,4
41.828277,-71.400504,1,McDonald's,9
41.470711,-90.479688,1,Walmart,15
41.470711,-90.479688,3,Shell Oil,6
41.470711,-90.479688,4,McDonald's,5
45.486854,-122.773631,1,Starbucks,8
45.486854,-122.773631,2,McDonald's,8
38.913366,-94.76154,2,Target,7
38.913366,-94.76154,3,McDonald's,6
38.913366,-94.76154,4,Walmart,6
41.05011,-74.061677,2,Starbucks,13
38.869772,-76.847816,1,McDonald's,9
38.869772,-76.847816,2,7-Eleven,8
38.869772,-76.847816,3,Chick-fil-A,5
40.725679,-111.862008,1,McDonald's,6
40.725679,-111.862008,2,7-Eleven,4
38.903111,-77.018867,1,Starbucks,10
38.903111,-77.018867,2,7-Eleven,6
38.903111,-77.018867,3,McDonald's,5
43.215367,-70.88011,1,Walmart,10
43.215367,-70.88011,2,McDonald's,8
43.215367,-70.88011,3,Dunkin',6
43.215367,-70.88011,4,Target,5
32.550226,-93.708781,1,Walmart,12
32.550226,-93.708781,2,Chick-fil-A,9
32.550226,-93.708781,3,Starbucks,8
32.550226,-93.708781,4,Target,7
32.550226,-93.708781,1,Walmart,11
32.550226,-93.708781,2,Shell Oil,5
32.550226,-93.708781,3,Target,5
36.060356,-95.854742,2,Walmart,11
36.060356,-95.854742,3,McDonald's,9
36.060356,-95.854742,4,Target,8
40.939041,-98.382848,1,Walmart,18
36.94279,-86.420952,1,Walmart,8
36.94279,-86.420952,2,McDonald's,8
36.94279,-86.420952,3,Shell Oil,7
39.126116,-94.8235,1,McDonald's,12
39.126116,-94.8235,2,Walmart,10
41.801637,-88.172366,1,Target,12
41.801637,-88.172366,2,McDonald's,9
39.079749,-84.706748,3,McDonald's,9
41.796234,-87.723573,1,McDonald's,14
41.796234,-87.723573,2,Target,11
41.796234,-87.723573,4,Dunkin',6
45.527475,-122.815572,2,McDonald's,8
45.527475,-122.815572,3,Starbucks,7
45.495326,-122.809004,1,McDonald's,6
45.495326,-122.809004,2,Starbucks,5
45.495326,-122.809004,3,Walmart,3
42.323001,-83.459507,1,McDonald's,9
42.323001,-83.459507,3,Target,5
27.318116,-82.529371,1,Shell Oil,5
27.318116,-82.529371,2,McDonald's,5
27.318116,-82.529371,3,Walmart,4
27.318116,-82.529371,4,Chick-fil-A,4
27.318116,-82.529371,1,Shell Oil,6
27.318116,-82.529371,2,McDonald's,5
27.318116,-82.529371,4,Starbucks,5
29.920014,-95.413541,1,Shell Oil,9
29.920014,-95.413541,3,Walmart,7
38.349724,-75.602651,1,Walmart,12
38.349724,-75.602651,4,McDonald's,5
32.836184,-97.132823,2,Walmart,7
32.836184,-97.132823,3,Starbucks,5
32.836184,-97.132823,4,McDonald's,5
41.525037,-81.437175,4,McDonald's,14
39.367803,-76.45181,1,Target,8
39.367803,-76.45181,2,McDonald's,7
39.367803,-76.45181,3,Walmart,7
39.367803,-76.45181,4,Chick-fil-A,5
41.888818,-87.804057,1,McDonald's,4
41.888818,-87.804057,2,Dunkin',4
41.888818,-87.804057,3,Starbucks,3
41.888818,-87.804057,4,Walgreens,3
35.188711,-101.866839,1,Walmart,14
35.188711,-101.866839,4,McDonald's,7
43.085613,-88.066778,1,Target,5
43.085613,-88.066778,3,McDonald's,5
43.085613,-88.066778,4,Starbucks,4
42.182167,-87.929107,4,Walmart,7
38.988771,-84.641856,1,McDonald's,8
38.988771,-84.641856,1,Walmart,9
38.988771,-84.641856,2,McDonald's,9
26.458236,-80.120186,1,Dunkin',9
26.458236,-80.120186,2,Walmart,7
26.458236,-80.120186,3,McDonald's,6
26.458236,-80.120186,4,Starbucks,5
41.808191,-88.014343,3,Starbucks,6
41.808191,-88.014343,4,Target,5
41.562531,-93.799381,3,Target,9
41.562531,-93.799381,4,Walmart,7
43.048402,-87.904516,2,McDonald's,10
43.048402,-87.904516,4,Walgreens,7
28.55253,-81.526935,1,Walmart,17
28.55253,-81.526935,2,McDonald's,9
28.55253,-81.526935,3,Chick-fil-A,7
38.946314,-104.802281,1,Walmart,6
38.946314,-104.802281,3,Starbucks,4
42.681631,-83.192487,1,Starbucks,5
42.681631,-83.192487,4,McDonald's,4
41.703895,-88.307006,1,Walmart,8
41.703895,-88.307006,2,McDonald's,7
41.703895,-88.307006,3,Target,6
41.703895,-88.307006,4,Chick-fil-A,5
40.766064,-73.982923,1,Starbucks,7
40.766064,-73.982923,2,Target,4
40.766064,-73.982923,3,McDonald's,4
32.441374,-93.718253,1,Walmart,12
32.441374,-93.718253,2,Chick-fil-A,8
32.441374,-93.718253,3,Target,8
32.441374,-93.718253,4,McDonald's,6
41.812765,-72.527125,1,McDonald's,10
41.812765,-72.527125,4,Dunkin',5
38.717837,-75.111233,2,Wawa,12
38.717837,-75.111233,3,Chick-fil-A,7
39.704046,-74.275544,1,Wawa,19
39.704046,-74.275544,2,Walmart,11
39.704046,-74.275544,3,Target,7
39.704046,-74.275544,4,Dunkin',5
39.187404,-84.26002,2,McDonald's,5
41.513428,-72.106965,1,Walmart,6
38.932156,-76.996472,2,7-Eleven,9
38.932156,-76.996472,3,Starbucks,6
41.848465,-87.932279,2,Walgreens,6
26.172008,-81.800831,2,Shell Oil,4
26.172008,-81.800831,3,Walmart,4
29.263822,-81.105259,1,Walmart,6
29.263822,-81.105259,3,McDonald's,5
39.055516,-76.954936,1,Target,8
39.055516,-76.954936,2,McDonald's,7
39.055516,-76.954936,3,Shell Oil,6
39.055516,-76.954936,4,7-Eleven,6
41.651217,-88.204282,1,Walmart,9
41.651217,-88.204282,2,McDonald's,8
41.651217,-88.204282,3,Target,8
41.651217,-88.204282,4,Starbucks,7
42.539106,-83.359881,1,Shell Oil,6
42.539106,-83.359881,2,McDonald's,4
42.539106,-83.359881,3,Target,4
41.090934,-73.455627,1,Walmart,5
41.090934,-73.455627,3,McDonald's,4
41.090934,-73.455627,4,Dunkin',4
41.754753,-87.740626,1,McDonald's,9
41.754753,-87.740626,2,Walmart,8
39.915629,-82.781011,1,McDonald's,8
39.915629,-82.781011,3,Target,4
41.79746,-88.118756,1,McDonald's,9
41.79746,-88.118756,2,Starbucks,7
41.79746,-88.118756,4,Walgreens,5
30.390083,-86.424989,1,Walmart,8
30.390083,-86.424989,3,Starbucks,7
25.478969,-80.441953,1,Walmart,11
25.478969,-80.441953,2,McDonald's,11
28.551752,-81.585465,1,Wawa,8
28.551752,-81.585465,2,Walmart,5
28.551752,-81.585465,3,7-Eleven,4
28.551752,-81.585465,4,Starbucks,4
32.831381,-96.706055,1,Walmart,6
32.831381,-96.706055,3,Starbucks,6
32.831381,-96.706055,4,McDonald's,6
32.297147,-95.301814,2,Walmart,13
32.297147,-95.301814,4,McDonald's,8
26.100873,-80.126669,3,Walmart,5
40.509952,-88.954724,1,Walmart,9
40.509952,-88.954724,3,McDonald's,5
41.5972,-88.017256,1,McDonald's,11
41.5972,-88.017256,2,Walmart,8
41.5972,-88.017256,4,Starbucks,6
42.040255,-88.033702,3,Starbucks,8
42.040255,-88.033702,4,McDonald's,7
39.047453,-84.576213,3,McDonald's,4
41.711841,-88.205138,1,Starbucks,7
41.711841,-88.205138,2,McDonald's,6
41.711841,-88.205138,4,Walgreens,4
39.289763,-84.466111,1,McDonald's,7
39.289763,-84.466111,3,Target,5
42.26449,-88.980621,1,McDonald's,11
42.26449,-88.980621,2,Target,11
42.26449,-88.980621,3,Walmart,9
27.463187,-82.578405,1,Walmart,11
27.463187,-82.578405,2,7-Eleven,5
27.463187,-82.578405,3,Starbucks,5
41.761787,-71.458961,1,Dunkin',6
41.731278,-87.798503,1,McDonald's,10
41.731278,-87.798503,2,Shell Oil,6
41.731278,-87.798503,4,Walgreens,6
41.735761,-87.62596,1,McDonald's,9
41.735761,-87.62596,2,Walmart,8
36.032622,-79.958407,1,Walmart,10
36.032622,-79.958407,4,Chick-fil-A,5
35.936191,-79.023967,1,McDonald's,7
35.936191,-79.023967,2,Starbucks,6
35.936191,-79.023967,3,Target,4
42.565909,-87.920878,1,Target,9
29.219127,-81.096986,4,Walmart,9
28.393726,-81.485491,2,McDonald's,12
41.817214,-73.092077,1,Dunkin',10
41.817214,-73.092077,2,Target,9
41.817214,-73.092077,4,Walmart,7
39.251333,-84.29729,2,Walgreens,7
39.251333,-84.29729,4,McDonald's,5
45.5098,-122.684552,1,Starbucks,7
45.5098,-122.684552,2,McDonald's,5
41.835218,-88.025228,1,McDonald's,7
41.835218,-88.025228,2,Starbucks,5
41.835218,-88.025228,3,Target,5
45.383057,-122.748234,1,Starbucks,8
45.383057,-122.748234,2,Target,5
39.804003,-104.930829,1,Walmart,22
39.804003,-104.930829,3,McDonald's,5
39.966301,-105.163984,1,McDonald's,8
40.415252,-74.158715,1,Dunkin',5
40.415252,-74.158715,2,McDonald's,4
40.415252,-74.158715,3,Wawa,4
40.415252,-74.158715,4,Starbucks,4
42.009964,-87.82707,1,Walgreens,7
42.009964,-87.82707,2,Starbucks,6
42.009964,-87.82707,3,McDonald's,5
42.009964,-87.82707,4,Target,4
40.970011,-73.955166,1,Target,8
40.970011,-73.955166,2,Dunkin',2
40.970011,-73.955166,3,Starbucks,2
28.450575,-81.489006,2,McDonald's,6
28.450575,-81.489006,3,Walmart,5
28.450575,-81.489006,4,7-Eleven,5
39.019001,-84.693832,2,McDonald's,8
39.416484,-77.437964,1,McDonald's,7
39.416484,-77.437964,2,Walmart,5
39.416484,-77.437964,4,Wawa,4
38.769954,-77.139703,1,McDonald's,11
38.769954,-77.139703,2,Walmart,8
38.769954,-77.139703,3,7-Eleven,7
39.292635,-84.392717,3,McDonald's,6
39.292635,-84.392717,4,Walmart,5
42.669743,-82.995714,1,McDonald's,8
42.669743,-82.995714,2,Walmart,6
44.166275,-93.951347,2,Walmart,9
44.166275,-93.951347,3,McDonald's,8
40.73053,-74.063694,1,Walgreens,6
40.73053,-74.063694,2,McDonald's,6
40.73053,-74.063694,3,Dunkin',5
37.682566,-77.587722,1,McDonald's,7
37.682566,-77.587722,3,Starbucks,4
37.682566,-77.587722,4,Wawa,4
43.677545,-70.329691,1,Dunkin',7
43.677545,-70.329691,3,McDonald's,6
43.677545,-70.329691,4,Starbucks,5
41.636321,-83.478416,1,McDonald's,12
41.636321,-83.478416,2,Walmart,8
41.39701,-82.106536,1,Walmart,6
41.39701,-82.106536,2,Starbucks,6
41.39701,-82.106536,3,McDonald's,6
38.920869,-76.993996,2,McDonald's,8
38.920869,-76.993996,3,7-Eleven,8
39.185083,-96.576044,3,McDonald's,7
39.185083,-96.576044,4,Walmart,6
42.011392,-87.762841,1,Target,6
42.011392,-87.762841,2,Walmart,6
42.011392,-87.762841,3,Starbucks,5
42.011392,-87.762841,4,Walgreens,5
38.851175,-94.817544,2,McDonald's,9
38.851175,-94.817544,3,Target,8
38.851175,-94.817544,4,Walmart,7
35.830609,-83.572937,2,Shell Oil,9
35.830609,-83.572937,3,McDonald's,8
35.830609,-83.572937,4,Walmart,8
37.505973,-77.607303,1,Walmart,20
37.505973,-77.607303,3,Chick-fil-A,13
38.903111,-77.018867,1,Starbucks,7
38.903111,-77.018867,2,McDonald's,5
38.903111,-77.018867,3,Shell Oil,4
38.903111,-77.018867,4,7-Eleven,4
27.961166,-82.727504,1,McDonald's,6
27.961166,-82.727504,2,Walmart,6
27.961166,-82.727504,3,Target,6
27.961166,-82.727504,4,Chick-fil-A,5
41.576871,-88.158933,1,Target,10
41.576871,-88.158933,2,McDonald's,8
41.576871,-88.158933,3,Walmart,6
41.576871,-88.158933,4,Dunkin',5
41.843499,-71.409299,1,Dunkin',9
41.843499,-71.409299,3,McDonald's,7
41.843499,-71.409299,4,Shell Oil,6
39.689686,-83.962082,1,Walmart,13
39.689686,-83.962082,2,McDonald's,8
41.817766,-87.870086,1,Walgreens,5
41.817766,-87.870086,2,Starbucks,4
41.817766,-87.870086,3,Walmart,3
41.817766,-87.870086,4,McDonald's,2
40.659793,-111.887887,1,Walmart,7
40.659793,-111.887887,2,Starbucks,5
40.659793,-111.887887,3,Chick-fil-A,5
40.659793,-111.887887,4,McDonald's,5
33.069806,-97.082153,1,Walmart,9
33.069806,-97.082153,2,Target,7
33.069806,-97.082153,3,Starbucks,7
38.59192,-89.985535,1,Walmart,10
38.59192,-89.985535,2,McDonald's,10
38.59192,-89.985535,3,Target,7
38.59192,-89.985535,4,Chick-fil-A,7
41.868009,-87.64108,1,Starbucks,10
41.868009,-87.64108,3,McDonald's,6
41.868009,-87.64108,4,Dunkin',5
28.824673,-81.640736,1,Chick-fil-A,10
28.824673,-81.640736,2,McDonald's,9
28.824673,-81.640736,3,Target,8
41.462861,-81.480623,1,Starbucks,5
41.462861,-81.480623,2,McDonald's,4
41.462861,-81.480623,3,Walmart,3
38.732708,-77.547501,2,Chick-fil-A,8
38.732708,-77.547501,4,Target,6
41.990538,-72.584747,2,Dunkin',10
41.990538,-72.584747,3,McDonald's,8
41.90209,-88.341734,1,Starbucks,10
41.90209,-88.341734,4,Target,5
26.25412,-81.800212,1,Walmart,6
26.25412,-81.800212,3,Walgreens,3
26.25412,-81.800212,4,Starbucks,3
34.166057,-84.788002,1,McDonald's,8
34.166057,-84.788002,2,Walmart,8
34.166057,-84.788002,3,Chick-fil-A,6
34.166057,-84.788002,4,Target,5
40.861834,-74.387708,1,Target,8
40.861834,-74.387708,3,Walmart,5
40.861834,-74.387708,4,Walgreens,5
40.919335,-74.064823,1,Dunkin',5
40.919335,-74.064823,2,Starbucks,5
40.919335,-74.064823,3,McDonald's,4
25.980243,-80.356942,1,McDonald's,8
25.980243,-80.356942,2,Chick-fil-A,6
25.980243,-80.356942,3,Walmart,6
41.650121,-72.729415,3,Starbucks,7
41.650121,-72.729415,4,Target,6
